"Product","Package ID","Batch","Strain","Vendor","Date of manufacture","Brand","Harvest date","Producer"
DTF 12 Pack Prerolls 3.6g - Lava Girl,16113,301s-220615.0001,Lava Girl,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/27/2022,DTF - Downtown Flower,6/15/2022,
DTF Premium Preroll 1g - Gary Satan,16112,325C-220615.0001,Gary Satan C,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/27/2022,DTF - Downtown Flower,6/15/2022,
DTF 12 Pack Prerolls 3.6g - Dad's Frangoli,16011,Dad's Frangoli-220615.0001,Dad's Frangoli,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/26/2022,DTF - Downtown Flower,6/15/2022,
DTF 12 Pack Prerolls 3.6g - Super Glue,15995,186-220531.0001,Super Glue,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/25/2022,DTF - Downtown Flower,5/31/2022,
Downtown Soda 7g - Value,15994,DTS-220622.0001,DTS,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/25/2022,DTF - Downtown Flower,6/22/2022,
DTF Premium Preroll 1g - Gary Satan,15992,325B-220615.0001,Gary Satan B,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/25/2022,DTF - Downtown Flower,6/15/2022,
Clout King Premium Preroll 1g - Terdz n Cream,15974,SC-220518.0001,Sonoran Crema,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/25/2022,Clout King,5/18/2022,
Blue Dream X 3.5g - Value,15771,272X-220622.0001,Blue Dream X,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/25/2022,DTF - Downtown Flower,6/22/2022,
DTF Premium Preroll 1g - Ol Cherry,15760,Ol Cherry-220607.0001,Ol Cherry,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/24/2022,DTF - Downtown Flower,6/7/2022,
DTF Premium Preroll 1g - Buss Down,15759,311s-220615.0001,Buss Down,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/24/2022,DTF - Downtown Flower,6/15/2022,
Zack's Rhino 14g - Mid,15756,291C-220607.0001,Zack's Rhino,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/24/2022,DTF - Downtown Flower,6/7/2022,
DTF Premium Preroll 1g - Jungle Lava,15755,290B-220615.0001,Jungle Lava (6),"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/24/2022,DTF - Downtown Flower,6/15/2022,
Zack's Rhino 28g - Mid,15751,291C-220607.0001,Zack's Rhino,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/24/2022,DTF - Downtown Flower,6/7/2022,
Dad's Frangoli 3.5g - Mid,15653,Dad's Frangoli-220615.0001,Dad's Frangoli,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/21/2022,DTF - Downtown Flower,6/15/2022,
DTF 12 Pack Prerolls 3.6g - Candyland,15651,292s-220505.0001,Candyland,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/21/2022,DTF - Downtown Flower,5/5/2022,
Dad's Frangoli 7g - Mid,15639,Dad's Frangoli-220615.0001,Dad's Frangoli,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/21/2022,DTF - Downtown Flower,6/15/2022,
DTF 12 Pack Prerolls 3.6g - Zack's Rhino,15611,291C-220607.0001,Zack's Rhino,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/21/2022,DTF - Downtown Flower,6/7/2022,
Super Glue 28g - Value,15555,186-220622.0001,Super Glue,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/21/2022,DTF - Downtown Flower,6/22/2022,
DTF 12 Pack Prerolls 3.6g - Zack's Rhino,15538,291C-220615.0001,Zack's Rhino,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/20/2022,DTF - Downtown Flower,6/15/2022,
DTF Premium Preroll 1g - Downtown Soda,15522,DTS-220615.0001,DTS,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/20/2022,DTF - Downtown Flower,6/15/2022,
Clout King Premium Preroll 1g - Nose Brews,15515,299s-220518.0001,Nose Brews,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/20/2022,Clout King,5/18/2022,
DTF 12 Pack Prerolls 3.6g - Lava Girl,15510,301s-220615.0001,Lava Girl,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/20/2022,DTF - Downtown Flower,6/15/2022,
Super Lemon Haze 28g - Mid,15464,267-220622.0001,Super Lemon Haze,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/19/2022,DTF - Downtown Flower,6/22/2022,
Military Chocolate 3.5g - Value,15460,319-220622.0001,Military Chocolate,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/19/2022,DTF - Downtown Flower,6/22/2022,
DTF 12 Pack Prerolls 3.6g - Blueberry Muffinz,15434,BBMFZ - 312-220617.0001,Blueberry Muffinz,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/19/2022,DTF - Downtown Flower,6/17/2022,
Clout King Premium Preroll 1g - Terdz n Cream,15425,SC-220518.0001,Sonoran Crema,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/19/2022,Clout King,5/18/2022,
DTF Premium Preroll 1g - Lava Girl,15401,301s-220615.0001,Lava Girl,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/19/2022,DTF - Downtown Flower,6/15/2022,
DTF 12 Pack Prerolls 3.6g - Buss Down,15400,311s-220518.0001,Buss Down,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/19/2022,DTF - Downtown Flower,5/18/2022,
Face Off Scout 3.5g - Value,15397,263-220622.0001,Face Off Scout,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/19/2022,DTF - Downtown Flower,6/22/2022,
DTF Premium Preroll 1g - Mt Lemmon Lava,15389,290C-220622.0001,Mt Lemmon Lava,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/19/2022,DTF - Downtown Flower,6/22/2022,
DTF 12 Pack Prerolls 3.6g - Wedding Cake,15374,229-220518.0001,Wedding Cake,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/19/2022,DTF - Downtown Flower,5/18/2022,
Gary Satan 3.5g - Value,15291,325A-220615.0001,Gary Satan A,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/18/2022,DTF - Downtown Flower,6/15/2022,
Crunch Berries 3.5g - Mid,15215,CRBR-220622.0001,Crunch Berries,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/18/2022,DTF - Downtown Flower,6/22/2022,
Tucson Ganja 28g - Mid,15170,TG-220607.0001,Tucson Ganja,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/14/2022,DTF - Downtown Flower,6/7/2022,
DTF Premium Preroll 1g - Wedding Cake,15002,229-220518.0001,Wedding Cake,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/13/2022,DTF - Downtown Flower,5/18/2022,
Zack's Rhino 28g - Mid,15130,291C-220615.0001,Zack's Rhino,,,DTF - Downtown Flower,6/15/2022,
Zack's Rhino 28g - Mid,15130,291C-220615.0001,Zack's Rhino,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/14/2022,DTF - Downtown Flower,6/15/2022,
DTF Premium Preroll 1g - Blueberry Muffinz,15128,BBMFZ - 312-220617.0001,Blueberry Muffinz,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/14/2022,DTF - Downtown Flower,6/17/2022,
Mt Lemmon Lava 3.5g - Mid,15063,290C-220622.0001,Mt Lemmon Lava,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/13/2022,DTF - Downtown Flower,6/22/2022,
DTF Premium Preroll 1g - Candyland,15037,292s-220505.0001,Candyland,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/13/2022,DTF - Downtown Flower,5/5/2022,
Clout King Premium Preroll 1g - Terdz,15026,297s-220505.0001,Terdz,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/13/2022,Clout King,5/5/2022,
DTF 12 Pack Prerolls 3.6g - Kosher Kush,15022,235-220518.0001,Kosher Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/13/2022,DTF - Downtown Flower,5/18/2022,
Peaz n Nutz 3.5g - Value,15015,PN-220607.0001,Peaz n Nutz,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/13/2022,DTF - Downtown Flower,6/7/2022,
DTF 12 Pack Prerolls 3.6g - Super Glue,15014,186-220518.0001,Super Glue,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/13/2022,DTF - Downtown Flower,5/18/2022,
Ol Cherry 28g - Mid,15010,Ol Cherry-220607.0001,Ol Cherry,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/13/2022,DTF - Downtown Flower,6/7/2022,
DTF Premium Preroll 1g - Wedding Cake,15002,229-220518.0001,Wedding Cake,,,DTF - Downtown Flower,5/18/2022,
DTF Premium Preroll 1g - Wedding Cake,15002,229-220518.0001,Wedding Cake,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/13/2022,DTF - Downtown Flower,5/18/2022,
Clout King Premium Preroll 1g - White Terdz,14944,309s-220505.0001,White Terdz,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/12/2022,Clout King,5/5/2022,
DTF Premium Preroll 1g - Wedding Cake,14932,229-220518.0001,Wedding Cake,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/12/2022,DTF - Downtown Flower,5/18/2022,
Downtown Soda 7g - Mid,14897,DTS-220607.0001,DTS,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/12/2022,DTF - Downtown Flower,6/7/2022,
Ice Cream Social 7g - Mid,14867,318-220607.0001,ICS,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/12/2022,DTF - Downtown Flower,6/7/2022,
DTF 12 Pack Prerolls 3.6g - Zack's Rhino,14865,291C-220505.0001,Zack's Rhino,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/12/2022,DTF - Downtown Flower,5/4/2022,
Super Glue 28g - Mid,14811,186-220531.0001,Super Glue,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/12/2022,DTF - Downtown Flower,5/31/2022,
Jokers Candy 28g - Mid,369767962528,JRK CNDY-220615.0001,Jokers Candy,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/12/2022,DTF - Downtown Flower,6/15/2022,
Buss Down 28g - Mid,14733,311s-220615.0001,Buss Down,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/11/2022,DTF - Downtown Flower,6/15/2022,
Downtown Soda 28g - Mid,14677,DTS-220615.0001,DTS,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/11/2022,DTF - Downtown Flower,6/15/2022,
Cinderellas Candy 28g - Mid,14665,264B-220607.0001,Cinderellas Candy,,7/11/2022,DTF - Downtown Flower,6/7/2022,
Banana Diesel 28g - Value,14664,275D-220607.0001,Banana Diesel,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/11/2022,DTF - Downtown Flower,6/7/2022,
Super Glue 28g - Value,14644,186-220518.0001,Super Glue,,,DTF - Downtown Flower,5/18/2022,
Super Glue 28g - Value,14644,186-220518.0001,Super Glue,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/11/2022,DTF - Downtown Flower,5/18/2022,
Lava Girl 3.5g - Value,14575,301s-220607.0001,Lava Girl,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/10/2022,DTF - Downtown Flower,6/6/2022,
Gello 3.5g - Value,14522,230-220518.0001,Gello,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/10/2022,DTF - Downtown Flower,5/18/2022,
Clout King Premium Preroll 1g - Lemon Cherry Terdz,14519,295s-220505.0001,LCT,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/10/2022,Clout King,5/5/2022,
DTF 12 Pack Prerolls 3.6g - Chemdawg,14503,262-220505.0001,Chemdawg,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/10/2022,DTF - Downtown Flower,5/4/2022,
DTF Premium Preroll 1g - Gello,14494,230-220425.0001,Gello,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/10/2022,DTF - Downtown Flower,4/24/2022,
DTF Premium Preroll 1g - Kosher Kush,14493,235-220531.0001,Kosher Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/10/2022,DTF - Downtown Flower,5/31/2022,
DTF 12 Pack Prerolls 3.6g - Kush Mints,14469,227-220505.0001,Kush Mints,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/7/2022,DTF - Downtown Flower,5/5/2022,
Mystery 2 3.5g - Value,14395,667-220607.0001,Mystery 2,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/6/2022,DTF - Downtown Flower,6/7/2022,
White Truffle 14g - Value,14389,317s-220607.0001,White Truffle,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/6/2022,DTF - Downtown Flower,6/7/2022,
Super Glue 7g - Value,14383,186-220518.0001,Super Glue,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/6/2022,DTF - Downtown Flower,5/18/2022,
DTF Premium Preroll 1g - Ingrid,14345,Ingrid-220505.0002,Ingrid,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/6/2022,DTF - Downtown Flower,5/5/2022,
Kosher Kush 14g - Value,14336,235-220518.0001,Kosher Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/6/2022,DTF - Downtown Flower,5/18/2022,
Face Off Scout 3.5g - Value,14204,263-220531.0001,Face Off Scout,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/5/2022,DTF - Downtown Flower,5/31/2022,
White Truffle 3.5g - Value,14203,317s-220531.0001,White Truffle,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/5/2022,DTF - Downtown Flower,5/31/2022,
Gello 14g - Value,14202,230-220518.0001,Gello,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/5/2022,DTF - Downtown Flower,5/18/2022,
Kosher Kush 3.5g - Value,14150,235-220518.0001,Kosher Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/5/2022,DTF - Downtown Flower,5/18/2022,
DTF 12 Pack Prerolls 3.6g - Zack's Rhino,14149,291C-220505.0001,Zack's Rhino,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/5/2022,DTF - Downtown Flower,5/4/2022,
Clout King Premium Preroll 1g - Terdz,14110,297s-220518.0001,Terdz,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/4/2022,Clout King,5/18/2022,
DTF 12 Pack Prerolls 3.6g - Ice Cream Social,14076,318-220607.0001,ICS,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/4/2022,DTF - Downtown Flower,6/7/2022,
DTF 12 Pack Prerolls 3.6g - Candyland,13965,292s-220505.0001,Candyland,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/4/2022,DTF - Downtown Flower,5/5/2022,
DTF Premium Preroll 1g - Chemdawg,13960,262-220505.0001,Chemdawg,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/4/2022,DTF - Downtown Flower,5/4/2022,
DTF Premium Preroll 1g - Sonoran Lava,13928,290D-220505.0001,Sonoran Lava,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",7/3/2022,DTF - Downtown Flower,5/5/2022,
Clout King Premium Preroll 1g - White Terdz,13864,309s-220518.0001,White Terdz,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/30/2022,Clout King,5/18/2022,
Clout King Premium Preroll 1g - Nose Brews,13856,299s-220518.0001,Nose Brews,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/30/2022,Clout King,5/18/2022,
Buss Down 3.5g - Mid,13703,311s-220518.0001,Buss Down,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/29/2022,DTF - Downtown Flower,5/18/2022,
DTF 12 Pack Prerolls 3.6g - Dad's Frangoli,13642,307s-220506.0001,Dad's Frangoli,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/29/2022,DTF - Downtown Flower,5/5/2022,
Clout King Premium Preroll 1g - Nose Brews,13619,299s-220505.0001,Nose Brews,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/29/2022,Clout King,5/5/2022,
Buss Down 14g - Mid,13515,311s-220518.0001,Buss Down,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/28/2022,DTF - Downtown Flower,5/18/2022,
Wedding Cake 28g - Value,13425,229-220505.0001,Wedding Cake,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/28/2022,DTF - Downtown Flower,5/4/2022,
DTF Premium Preroll 1g - Blueberry Muffinz,13403,BBMFZ - 312-220505.0001,Blueberry Muffinz,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/27/2022,DTF - Downtown Flower,5/4/2022,
DTF Premium Preroll 1g - Sonoran Lava,13395,290D-220518.0001,Sonoran Lava,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/27/2022,DTF - Downtown Flower,5/18/2022,
Wedding Cake 3.5g - Value,13235,229-220505.0001,Wedding Cake,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/27/2022,DTF - Downtown Flower,5/4/2022,
Sonoran Lava 14g - Mid,12747,290D-220531.0001,Sonoran Lava,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/23/2022,DTF - Downtown Flower,5/31/2022,
Candyland 3.5g - Value,12710,292s-220505.0001,Candyland,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/23/2022,DTF - Downtown Flower,5/5/2022,
Candyland 3.5g,12709,292s-220505.0001,Candyland,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/23/2022,Genesis Bioceuticals,5/5/2022,
Chemdawg 3.5g - Value,12672,262-220505.0001,Chemdawg,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/22/2022,DTF - Downtown Flower,5/4/2022,
DTF Premium Preroll 1g - Super Glue,12669,186-220518.0001,Super Glue,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/21/2022,DTF - Downtown Flower,5/18/2022,
DTF Premium Preroll 1g - Chunky Skunk,12667,313s-220505.0001,Chunky Skunk,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/21/2022,DTF - Downtown Flower,5/4/2022,
DTF Premium Preroll 1g - Sonoran Lava,12662,290D-220505.0001,Sonoran Lava,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/21/2022,DTF - Downtown Flower,5/5/2022,
DTF Premium Preroll 1g - Zacks Cake (9),12551,291B-220404.0001,Zacks Cake (9),"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/20/2022,DTF - Downtown Flower,4/3/2022,
Super Glue 28g - Mid,12495,186-220518.0001,Super Glue,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/20/2022,DTF - Downtown Flower,5/18/2022,
DTF 12 Pack Prerolls 3.6g - Zacks Cake (9),12461,291B-220404.0001,Zacks Cake (9),"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/19/2022,DTF - Downtown Flower,4/3/2022,
Ingrid 3.5g - Value,12444,Ingrid-220505.0002,Ingrid,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/19/2022,DTF - Downtown Flower,5/5/2022,
Clout King Premium Preroll 1g - White Terdz,12441,309s-220505.0001,White Terdz,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/19/2022,Clout King,5/5/2022,
DTF 12 Pack Prerolls 3.6g - Sonoran Lava,12416,290D-220518.0001,Sonoran Lava,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/16/2022,DTF - Downtown Flower,5/18/2022,
DTF Premium Preroll 1g - Forest Fire,12314,218-220425.0001,Forest Fire,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/16/2022,DTF - Downtown Flower,4/25/2022,
DTF Premium Preroll 1g - Forest Fire,12289,218-220505.0001,Forest Fire,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/16/2022,DTF - Downtown Flower,5/5/2022,
Dragon Cream 3.5g - Value,12253,280E-220518.0001,Dragon Cream,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/15/2022,DTF - Downtown Flower,5/18/2022,
DTF Premium Preroll 1g - Chunky Skunk,12249,313s-220505.0001,Chunky Skunk,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/15/2022,DTF - Downtown Flower,5/4/2022,
DTF Premium Preroll 1g - Cinderellas Candy,12235,264B-220425.0001,Cinderellas Candy,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/15/2022,DTF - Downtown Flower,4/25/2022,
Gello 7g - Mid,12207,230-220505.0001,Gello,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/15/2022,DTF - Downtown Flower,5/5/2022,
DTF Premium Preroll 1g - Kush Mints,12206,227-220425.0001,Kush Mints,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/14/2022,DTF - Downtown Flower,4/25/2022,
Blueberry Muffinz 28g - Value,12205,BBMFZ - 312-220505.0001,Blueberry Muffinz,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/14/2022,DTF - Downtown Flower,5/4/2022,
Fatso 7g - Value,856116562224,224-220505.0001,Fatso,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/14/2022,DTF - Downtown Flower,5/5/2022,
DTF 12 Pack Prerolls 3.6g - Kush Mints,12182,227-220425.0001,Kush Mints,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/14/2022,DTF - Downtown Flower,4/25/2022,
DTF Premium Preroll 1g - Forest Fire,12181,218-220505.0001,Forest Fire,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/14/2022,DTF - Downtown Flower,5/5/2022,
DTF Premium Preroll 1g - Gello,12154,230-220425.0001,Gello,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/14/2022,DTF - Downtown Flower,4/24/2022,
Hash Plant 3.5g - Value,12127,278.3.-220505.0001,Hash Plant,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/13/2022,DTF - Downtown Flower,5/4/2022,
Blueberry Muffinz 3.5g - Value,12122,BBMFZ - 312-220505.0001,Blueberry Muffinz,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/13/2022,DTF - Downtown Flower,5/4/2022,
Blueberry Muffinz 3.5g - Value,12098,BBMFZ - 312-220505.0001,Blueberry Muffinz,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/13/2022,DTF - Downtown Flower,5/4/2022,
Apple Fritter 3.5g - Value,12059,228-220518.0001,Apple Fritter,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/13/2022,DTF - Downtown Flower,5/18/2022,
Jedi Kush 14g - Value,12049,281B-220505.0001,Jedi Kush,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/13/2022,DTF - Downtown Flower,5/5/2022,
Jungle Lava (6) 3.5g - Mid,12037,290B-220505.0001,Jungle Lava (6),"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/12/2022,DTF - Downtown Flower,5/5/2022,
DTF Premium Preroll 1g - Orange Guava,12035,305s-220418.0001,Orange Guava,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/12/2022,DTF - Downtown Flower,4/25/2022,
Chunky Skunk 14g - Mid,12021,313s-220505.0001,Chunky Skunk,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/12/2022,DTF - Downtown Flower,5/4/2022,
DTF Premium Preroll 1g - Orange Guava,12015,305s-220418.0001,Orange Guava,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/12/2022,DTF - Downtown Flower,4/25/2022,
Chunky Skunk 28g - Mid,12011,313s-220505.0001,Chunky Skunk,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/12/2022,DTF - Downtown Flower,5/4/2022,
Chunky Skunk 14g - Value,11964,313s-220505.0001,Chunky Skunk,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/9/2022,DTF - Downtown Flower,5/4/2022,
Chunky Skunk 28g - Value,11963,313s-220505.0001,Chunky Skunk,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/9/2022,DTF - Downtown Flower,5/4/2022,
Dad's Frangoli 14g - Value,11960,307s-220506.0001,Dad's Frangoli,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/9/2022,DTF - Downtown Flower,5/5/2022,
Pink Pie 28g - Value,11949,291D-220505.0001,Pink Pie,"Forever 46, LLC DBA: The Downtown Dispensary - Med (CULT)",6/9/2022,DTF - Downtown Flower,5/4/2022,
